molecule_id,index,NumRotBonds
2515,62692,4
2515,62693,4
2515,62695,4
2515,62698,4
2515,62700,4
2515,62701,4
2515,62703,4
2515,62705,4
2515,62714,4
2515,62720,4
2515,62726,4
2515,62729,4
2515,62733,4
2515,62737,4
2515,62740,4
2515,62745,4
2515,62763,4
2516,62773,3
2517,62774,4
2518,62785,6
2518,62786,6
2518,62788,6
2518,62789,6
2518,62791,6
2518,62792,6
2518,62793,6
2518,62795,6
2518,62797,6
2518,62800,6
2518,62802,6
2518,62804,6
2518,62805,6
2518,62807,6
2518,62808,6
2518,62815,6
2518,62819,6
2518,62824,6
2518,62829,6
2518,62830,6
2520,62865,3
2521,62866,1
2522,62867,3
2523,62868,5
2523,62869,5
2524,62901,3
2524,62902,3
2524,62904,3
2525,62910,2
2525,62912,2
2525,62915,2
2525,62916,2
2525,62920,2
2527,62935,7
2527,62936,7
2527,62937,7
2527,62938,7
2527,62939,7
2527,62941,7
2527,62942,7
2527,62943,7
2527,62944,7
2527,62945,7
2527,62947,7
2527,62949,7
2527,62950,7
2527,62952,7
2527,62954,7
2527,62957,7
2527,62959,7
2527,62960,7
2527,62961,7
2527,62965,7
2527,62970,7
2527,62974,7
2527,62976,7
2527,62978,7
2527,62980,7
2527,62981,7
2527,62983,7
2527,62984,7
2527,62985,7
2527,62991,7
2527,62993,7
2527,62995,7
2528,63012,5
2528,63014,5
2529,63018,1
2530,63019,2
2530,63021,2
2530,63023,2
2530,63024,2
2530,63027,2
2530,63043,2
2532,63117,4
2533,63128,1
2534,63134,2
2535,63135,2
2535,63137,2
2535,63139,2
2536,63140,3
2536,63142,3
2537,63143,0
2537,63144,0
2538,63149,7
2538,63150,7
2538,63151,7
2538,63153,7
2538,63154,7
2538,63157,7
2538,63159,7
2538,63162,7
2538,63164,7
2538,63166,7
2538,63167,7
2538,63169,7
2538,63170,7
2538,63172,7
2538,63173,7
2538,63174,7
2538,63177,7
2538,63179,7
2538,63180,7
2538,63186,7
2538,63195,7
2539,63200,2
2540,63214,3
2540,63215,3
2540,63216,3
2540,63217,3
2540,63218,3
2540,63219,3
2540,63222,3
2540,63228,3
2540,63232,3
2540,63233,3
2540,63235,3
2541,63239,3
2541,63240,3
2541,63241,3
2541,63242,3
2541,63244,3
2541,63248,3
2541,63253,3
2541,63261,3
2542,63262,4
2542,63263,4
2542,63264,4
2542,63265,4
2542,63266,4
2542,63267,4
2542,63268,4
2542,63269,4
2542,63271,4
2542,63275,4
2542,63276,4
2542,63280,4
2542,63286,4
2542,63287,4
2542,63291,4
2544,63334,4
2544,63336,4
2545,63343,6
2545,63344,6
2545,63345,6
2545,63346,6
2545,63347,6
2545,63349,6
2545,63350,6
2545,63351,6
2545,63352,6
2545,63355,6
2545,63357,6
2545,63358,6
2545,63360,6
2545,63362,6
2545,63363,6
2545,63364,6
2545,63366,6
2545,63368,6
2545,63369,6
2545,63371,6
2545,63373,6
2545,63374,6
2545,63375,6
2545,63377,6
2545,63380,6
2545,63382,6
2545,63385,6
2545,63388,6
2545,63390,6
2545,63391,6
2545,63392,6
2546,63395,3
2546,63398,3
2546,63403,3
2546,63406,3
2547,63413,4
2547,63414,4
2547,63415,4
2547,63416,4
2547,63417,4
2547,63418,4
2547,63420,4
2547,63421,4
2547,63422,4
2547,63423,4
2547,63424,4
2547,63425,4
2547,63426,4
2547,63427,4
2547,63428,4
2547,63429,4
2547,63431,4
2547,63432,4
2547,63433,4
2547,63434,4
2547,63435,4
2547,63436,4
2547,63438,4
2547,63439,4
2547,63440,4
2547,63442,4
2547,63443,4
2547,63444,4
2547,63446,4
2547,63447,4
2547,63448,4
2547,63449,4
2547,63450,4
2550,63466,1
2551,63467,3
2551,63469,3
2551,63470,3
2551,63471,3
2551,63477,3
2551,63478,3
2552,63513,1
2553,63515,4
2553,63516,4
2553,63518,4
2553,63524,4
2553,63533,4
2553,63535,4
2553,63544,4
2553,63547,4
2554,63548,2
2556,63567,2
2557,63568,4
2557,63569,4
2558,63578,3
2559,63605,0
2561,63620,3
2561,63621,3
2561,63625,3
2562,63628,2
2563,63629,0
2564,63630,2
2564,63632,2
2564,63633,2
2564,63634,2
2564,63636,2
2564,63638,2
2564,63640,2
2564,63649,2
2565,63652,4
2565,63653,4
2565,63654,4
2565,63658,4
2565,63661,4
2565,63665,4
2566,63682,4
2568,63745,2
2568,63746,2
2568,63747,2
2568,63749,2
2568,63750,2
2568,63751,2
2568,63755,2
2568,63758,2
2568,63759,2
2568,63760,2
2569,63769,0
2570,63774,1
2571,63775,1
2572,63776,6
2572,63777,6
2572,63778,6
2572,63779,6
2572,63780,6
2572,63781,6
2572,63782,6
2572,63783,6
2572,63784,6
2572,63785,6
2572,63786,6
2572,63787,6
2572,63788,6
2572,63789,6
2572,63790,6
2572,63791,6
2572,63792,6
2572,63793,6
2572,63795,6
2572,63796,6
2572,63797,6
2572,63798,6
2572,63799,6
2572,63800,6
2572,63802,6
2572,63803,6
2572,63804,6
2572,63805,6
2572,63806,6
2572,63807,6
2572,63808,6
2572,63809,6
2572,63810,6
2572,63811,6
2572,63812,6
2572,63813,6
2572,63814,6
2572,63816,6
2572,63817,6
2572,63818,6
2572,63820,6
2572,63822,6
2572,63824,6
2572,63825,6
2572,63826,6
2572,63827,6
2572,63829,6
2572,63830,6
2572,63832,6
2572,63833,6
2572,63834,6
2572,63835,6
2572,63836,6
2572,63838,6
2572,63839,6
2572,63840,6
2572,63841,6
2572,63842,6
2572,63843,6
2572,63845,6
2572,63848,6
2572,63851,6
2572,63852,6
2572,63854,6
2572,63855,6
2572,63857,6
2572,63858,6
2572,63861,6
2572,63864,6
2572,63866,6
2572,63867,6
2572,63868,6
2572,63870,6
2572,63871,6
2572,63872,6
2572,63875,6
2572,63876,6
2572,63878,6
2572,63879,6
2572,63885,6
2573,63886,6
2573,63887,6
2573,63888,6
2573,63895,6
2573,63899,6
2573,63900,6
2573,63908,6
2573,63918,6
2573,63928,6
2573,63929,6
2573,63932,6
2574,63940,0
2574,63941,0
2574,63942,0
2574,63944,0
2574,63951,0
2575,63974,2
2575,63975,2
2576,63984,2
2576,63985,2
2578,64016,3
2578,64017,3
2578,64018,3
2578,64019,3
2578,64021,3
2578,64022,3
2578,64023,3
2578,64024,3
2578,64025,3
2578,64026,3
2578,64029,3
2578,64030,3
2578,64031,3
2578,64032,3
2578,64034,3
2578,64035,3
2578,64036,3
2578,64039,3
2578,64040,3
2578,64041,3
2578,64043,3
2578,64046,3
2578,64048,3
2578,64049,3
2578,64050,3
2578,64052,3
2578,64053,3
2579,64054,2
2580,64061,2
2581,64062,2
2581,64063,2
2583,64139,3
2586,64179,2
2586,64182,2
2587,64183,1
2588,64213,2
2590,64233,3
2590,64235,3
2590,64236,3
2591,64238,3
2592,64239,5
2592,64240,5
2592,64241,5
2592,64242,5
2592,64243,5
2592,64246,5
2592,64249,5
2592,64253,5
2592,64254,5
2592,64261,5
2594,64299,1
2594,64302,1
2596,64339,3
2596,64340,3
2596,64344,3
2596,64346,3
2596,64348,3
2596,64349,3
2597,64357,1
2598,64358,5
2598,64359,5
2598,64360,5
2598,64361,5
2598,64362,5
2598,64363,5
2598,64365,5
2598,64368,5
2598,64369,5
2598,64370,5
2598,64371,5
2598,64372,5
2598,64374,5
2598,64378,5
2598,64379,5
2598,64380,5
2598,64381,5
2598,64383,5
2598,64384,5
2598,64385,5
2598,64386,5
2598,64389,5
2600,64426,3
2600,64427,3
2600,64428,3
2600,64429,3
2600,64430,3
2600,64431,3
2600,64432,3
2600,64433,3
2600,64434,3
2600,64435,3
2600,64436,3
2600,64437,3
2600,64438,3
2600,64439,3
2600,64440,3
2600,64442,3
2600,64443,3
2600,64445,3
2600,64447,3
2600,64449,3
2600,64450,3
2600,64451,3
2600,64452,3
2600,64453,3
2600,64455,3
2600,64457,3
2600,64458,3
2600,64462,3
2600,64463,3
2600,64469,3
2600,64472,3
2600,64473,3
2600,64476,3
2600,64477,3
2600,64479,3
2600,64483,3
2600,64484,3
2600,64485,3
2600,64489,3
2600,64491,3
2600,64493,3
2600,64494,3
2600,64495,3
2600,64498,3
2600,64501,3
2600,64504,3
2600,64505,3
2601,64506,3
2601,64507,3
2601,64508,3
2601,64510,3
2601,64517,3
2603,64555,1
2606,64613,1
2606,64624,1
2607,64625,2
2607,64626,2
2607,64627,2
2607,64628,2
2607,64630,2
2607,64631,2
2607,64633,2
2607,64634,2
2607,64635,2
2607,64643,2
2607,64644,2
2607,64646,2
2608,64649,0
2609,64650,0
2610,64651,3
2610,64652,3
2610,64653,3
2611,64658,6
2611,64659,6
2611,64660,6
2611,64661,6
2611,64662,6
2611,64663,6
2611,64664,6
2611,64665,6
2611,64666,6
2611,64667,6
2611,64668,6
2611,64669,6
2611,64670,6
2611,64672,6
2611,64673,6
2611,64674,6
2611,64675,6
2611,64676,6
2611,64677,6
2611,64678,6
2611,64682,6
2611,64683,6
2611,64684,6
2611,64685,6
2611,64687,6
2611,64688,6
2611,64689,6
2611,64690,6
2611,64691,6
2611,64692,6
2611,64693,6
2611,64694,6
2611,64695,6
2611,64697,6
2611,64698,6
2611,64699,6
2611,64700,6
2611,64701,6
2611,64704,6
2611,64706,6
2611,64707,6
2611,64709,6
2611,64710,6
2611,64711,6
2611,64712,6
2611,64714,6
2611,64716,6
2611,64718,6
2612,64719,3
2612,64720,3
2612,64721,3
2612,64722,3
2612,64723,3
2612,64724,3
2612,64726,3
2612,64727,3
2612,64728,3
2612,64729,3
2612,64730,3
2612,64732,3
2612,64734,3
2612,64736,3
2612,64737,3
2612,64738,3
2612,64740,3
2612,64744,3
2612,64746,3
2612,64749,3
2612,64750,3
2612,64751,3
2612,64752,3
2612,64755,3
2612,64757,3
2612,64762,3
2612,64763,3
2612,64764,3
2613,64768,4
2613,64769,4
2613,64770,4
2613,64771,4
2613,64773,4
2613,64774,4
2613,64775,4
2613,64777,4
2613,64780,4
2614,64794,7
2614,64796,7
2614,64797,7
2614,64798,7
2614,64799,7
2614,64801,7
2614,64802,7
2614,64803,7
2614,64805,7
2614,64811,7
2614,64814,7
2614,64822,7
2614,64825,7
2614,64833,7
2614,64844,7
2614,64852,7
2614,64858,7
2614,64859,7
2614,64891,7
2616,64906,3
2617,64907,2
2618,64908,4
2618,64909,4
2618,64911,4
2618,64915,4
2618,64916,4
2618,64918,4
2618,64923,4
2618,64925,4
2618,64929,4
2618,64932,4
2619,64947,3
2620,64952,1
2622,64973,0
2623,64974,4
2623,64976,4
2623,64978,4
2623,64981,4
2623,64982,4
2623,64985,4
2624,64993,3
2624,64994,3
2624,64995,3
2624,64996,3
2624,64998,3
2624,65002,3
2625,65004,1
2625,65005,1
2625,65008,1
2626,65014,1
2627,65015,2
2627,65017,2
2627,65018,2
2627,65023,2
2628,65034,3
2628,65036,3
2628,65037,3
2628,65041,3
2628,65042,3
2628,65055,3
2628,65056,3
2628,65064,3
2629,65078,2
2629,65079,2
2630,65085,0
2631,65090,0
2631,65091,0
2631,65094,0
2631,65100,0
2631,65102,0
2632,65104,1
2632,65105,1
2633,65110,6
2633,65111,6
2633,65114,6
2633,65115,6
2633,65117,6
2633,65127,6
2633,65133,6
2633,65147,6
2634,65158,2
2634,65159,2
2634,65162,2
2634,65163,2
2634,65169,2
2635,65217,4
2635,65218,4
2635,65220,4
2636,65223,2
2636,65224,2
2636,65225,2
2636,65226,2
2636,65229,2
2636,65232,2
2636,65233,2
2636,65234,2
2636,65249,2
2636,65266,2
2636,65270,2
2638,65314,0
2640,65342,2
2640,65344,2
2641,65355,3
2641,65356,3
2641,65358,3
2641,65360,3
2641,65361,3
2643,65427,1
2643,65428,1
2644,65434,1
2644,65435,1
2646,65492,3
2646,65493,3
2647,65502,8
2647,65503,8
2647,65504,8
2647,65505,8
2647,65506,8
2647,65507,8
2647,65508,8
2647,65509,8
2647,65510,8
2647,65511,8
2647,65512,8
2647,65514,8
2647,65515,8
2647,65516,8
2647,65517,8
2647,65519,8
2647,65521,8
2647,65522,8
2647,65523,8
2647,65524,8
2647,65526,8
2647,65527,8
2647,65529,8
2647,65530,8
2647,65531,8
2647,65532,8
2647,65535,8
2647,65536,8
2647,65537,8
2647,65538,8
2647,65541,8
2647,65543,8
2647,65544,8
2647,65545,8
2647,65547,8
2647,65550,8
2647,65551,8
2647,65552,8
2647,65553,8
2647,65554,8
2647,65557,8
2647,65558,8
2647,65562,8
2647,65568,8
2647,65570,8
2647,65573,8
2647,65575,8
2647,65577,8
2647,65581,8
2647,65583,8
2647,65584,8
2647,65586,8
2647,65587,8
2647,65590,8
2647,65594,8
2647,65595,8
2647,65596,8
2647,65598,8
2647,65602,8
2647,65608,8
2647,65611,8
2647,65614,8
2647,65615,8
2647,65616,8
2647,65617,8
2647,65620,8
2647,65623,8
2647,65624,8
2647,65633,8
2648,65634,1
2648,65635,1
2648,65636,1
2648,65641,1
2648,65643,1
2649,65645,2
2649,65646,2
2649,65647,2
2649,65648,2
2649,65649,2
2649,65651,2
2649,65652,2
2649,65654,2
2649,65655,2
2649,65657,2
2649,65659,2
2649,65660,2
2649,65662,2
2649,65665,2
2649,65667,2
2649,65668,2
2649,65669,2
2649,65670,2
2649,65677,2
2649,65680,2
2649,65683,2
2649,65686,2
2650,65692,2
2652,65790,4
2652,65791,4
2652,65792,4
2652,65793,4
2652,65794,4
2652,65795,4
2652,65796,4
2652,65797,4
2652,65798,4
2652,65799,4
2652,65800,4
2652,65801,4
2652,65803,4
2652,65804,4
2652,65806,4
2652,65807,4
2652,65808,4
2652,65810,4
2652,65812,4
2652,65813,4
2652,65815,4
2652,65816,4
2652,65821,4
2652,65823,4
2652,65824,4
2652,65825,4
2652,65826,4
2652,65827,4
2652,65829,4
2652,65834,4
2652,65838,4
2652,65840,4
2652,65844,4
2652,65852,4
2652,65853,4
2652,65856,4
2652,65858,4
2653,65861,6
2653,65862,6
2653,65863,6
2653,65864,6
2653,65865,6
2653,65866,6
2653,65867,6
2653,65868,6
2653,65869,6
2653,65870,6
2653,65871,6
2653,65872,6
2653,65873,6
2653,65874,6
2653,65875,6
2653,65876,6
2653,65877,6
2653,65878,6
2653,65879,6
2653,65880,6
2653,65881,6
2653,65882,6
2653,65883,6
2653,65884,6
2653,65885,6
2653,65886,6
2653,65887,6
2653,65888,6
2653,65889,6
2653,65890,6
2653,65891,6
2653,65892,6
2653,65894,6
2653,65895,6
2653,65897,6
2653,65898,6
2653,65899,6
2653,65903,6
2653,65904,6
2653,65905,6
2653,65906,6
2653,65907,6
2653,65908,6
2653,65910,6
2653,65911,6
2653,65912,6
2653,65917,6
2653,65918,6
2653,65919,6
2653,65920,6
2653,65921,6
2653,65922,6
2653,65925,6
2653,65926,6
2653,65927,6
2653,65930,6
2653,65931,6
2653,65932,6
2653,65933,6
2653,65935,6
2653,65941,6
2653,65944,6
2653,65945,6
2653,65946,6
2653,65948,6
2653,65950,6
2653,65952,6
2653,65954,6
2653,65955,6
2653,65956,6
2653,65959,6
2653,65960,6
2653,65963,6
2653,65970,6
2653,65973,6
2653,65975,6
2653,65976,6
2653,65977,6
2654,65980,2
2655,65990,2
2656,65991,2
2657,65992,3
2657,65993,3
2657,65994,3
2657,65998,3
2657,66000,3
2657,66001,3
2657,66008,3
2658,66016,7
2658,66018,7
2658,66019,7
2658,66020,7
2658,66023,7
2658,66024,7
2658,66025,7
2658,66029,7
2658,66031,7
2658,66036,7
2658,66039,7
2658,66065,7
2658,66069,7
2658,66071,7
2659,66072,3
2660,66084,2
2661,66085,6
2661,66086,6
2661,66087,6
2661,66088,6
2661,66089,6
2661,66090,6
2661,66091,6
2661,66094,6
2661,66095,6
2661,66097,6
2661,66100,6
2661,66102,6
2661,66105,6
2661,66107,6
2661,66109,6
2661,66113,6
2661,66125,6
2661,66133,6
2661,66139,6
2662,66144,0
2662,66150,0
2663,66165,5
2663,66166,5
2663,66167,5
2663,66168,5
2663,66169,5
2663,66170,5
2663,66171,5
2663,66173,5
2663,66174,5
2663,66176,5
2663,66177,5
2663,66178,5
2663,66179,5
2663,66180,5
2663,66182,5
2663,66183,5
2663,66184,5
2663,66185,5
2663,66186,5
2663,66187,5
2663,66188,5
2663,66190,5
2663,66191,5
2663,66192,5
2663,66193,5
2663,66194,5
2663,66195,5
2663,66196,5
2663,66200,5
2663,66202,5
2663,66203,5
2663,66206,5
2663,66208,5
2663,66209,5
2663,66212,5
2663,66214,5
2663,66216,5
2663,66220,5
2663,66221,5
2663,66226,5
2663,66229,5
2663,66231,5
2663,66232,5
2664,66235,2
2665,66247,3
2666,66248,0
2666,66251,0
2667,66255,3
2667,66256,3
2667,66261,3
2668,66263,0
2669,66264,1
2669,66267,1
2671,66345,4
2671,66346,4
2671,66351,4
2671,66360,4
2673,66457,0
2673,66459,0
2675,66479,4
2675,66481,4
2675,66482,4
2675,66483,4
2675,66484,4
2675,66485,4
2675,66486,4
2675,66490,4
2675,66493,4
2675,66495,4
2676,66496,2
2676,66497,2
2676,66498,2
2676,66500,2
2676,66501,2
2676,66510,2
2676,66522,2
2676,66524,2
2676,66545,2
2676,66546,2
2676,66552,2
2676,66553,2
2676,66562,2
2677,66573,3
2677,66574,3
2677,66575,3
2677,66576,3
2677,66577,3
2677,66578,3
2677,66580,3
2677,66581,3
2677,66582,3
2677,66583,3
2677,66584,3
2677,66585,3
2677,66586,3
2677,66587,3
2677,66589,3
2677,66592,3
2677,66593,3
2677,66595,3
2677,66597,3
2677,66598,3
2677,66600,3
2677,66603,3
2677,66606,3
2677,66608,3
2677,66610,3
2677,66614,3
2677,66615,3
2677,66619,3
2677,66623,3
2677,66624,3
2677,66627,3
2677,66628,3
2677,66631,3
2677,66632,3
2678,66634,0
2681,66748,2
2682,66749,0
2685,66773,2
2685,66775,2
2687,66813,0
2687,66814,0
2687,66815,0
2687,66823,0
2687,66835,0
2688,66837,0
2690,66854,1
2690,66855,1
2690,66857,1
2690,66864,1
2691,66875,4
2691,66876,4
2691,66880,4
2692,66897,8
2692,66898,8
2692,66899,8
2692,66900,8
2692,66901,8
2692,66902,8
2692,66903,8
2692,66904,8
2692,66905,8
2692,66906,8
2692,66907,8
2692,66908,8
2692,66909,8
2692,66910,8
2692,66911,8
2692,66912,8
2692,66913,8
2692,66914,8
2692,66915,8
2692,66916,8
2692,66917,8
2692,66918,8
2692,66920,8
2692,66921,8
2692,66923,8
2692,66924,8
2692,66926,8
2692,66927,8
2692,66928,8
2692,66929,8
2692,66930,8
2692,66932,8
2692,66933,8
2692,66934,8
2692,66935,8
2692,66937,8
2692,66940,8
2692,66941,8
2692,66942,8
2692,66944,8
2692,66945,8
2692,66947,8
2692,66949,8
2692,66950,8
2692,66951,8
2692,66952,8
2692,66953,8
2692,66955,8
2692,66957,8
2692,66958,8
2692,66959,8
2692,66960,8
2692,66962,8
2692,66963,8
2692,66964,8
2692,66965,8
2692,66966,8
2692,66968,8
2692,66970,8
2692,66971,8
2692,66972,8
2692,66975,8
2692,66976,8
2692,66978,8
2692,66981,8
2692,66983,8
2692,66984,8
2692,66985,8
2692,66986,8
2692,66988,8
2692,66990,8
2692,66992,8
2692,66994,8
2692,66996,8
2692,66997,8
2692,67000,8
2692,67002,8
2692,67003,8
2692,67004,8
2692,67005,8
2692,67006,8
2692,67008,8
2692,67014,8
2692,67016,8
2692,67020,8
2692,67021,8
2693,67023,2
2693,67025,2
2693,67026,2
2693,67037,2
2694,67038,3
2694,67039,3
2694,67040,3
2694,67041,3
2694,67044,3
2694,67045,3
2694,67046,3
2694,67048,3
2694,67051,3
2694,67062,3
2694,67063,3
2694,67072,3
2694,67073,3
2694,67085,3
2694,67091,3
2695,67114,4
2695,67115,4
2696,67120,6
2696,67121,6
2696,67122,6
2696,67123,6
2696,67124,6
2696,67125,6
2696,67126,6
2696,67127,6
2696,67128,6
2696,67129,6
2696,67130,6
2696,67131,6
2696,67132,6
2696,67134,6
2696,67135,6
2696,67136,6
2696,67138,6
2696,67140,6
2696,67143,6
2696,67144,6
2696,67146,6
2696,67147,6
2696,67149,6
2696,67150,6
2696,67154,6
2696,67162,6
2696,67167,6
2696,67172,6
2696,67173,6
2696,67174,6
2696,67178,6
2696,67182,6
2696,67192,6
2696,67193,6
2696,67195,6
2696,67199,6
2696,67201,6
2696,67202,6
2696,67204,6
2696,67205,6
2696,67207,6
2696,67211,6
2696,67213,6
2696,67214,6
2696,67221,6
2696,67222,6
2696,67231,6
2696,67236,6
2696,67242,6
2697,67249,1
2697,67250,1
2699,67270,5
2699,67272,5
2699,67273,5
2699,67275,5
2699,67276,5
2699,67279,5
2699,67281,5
2699,67294,5
2699,67310,5
2701,67328,5
2701,67332,5
2701,67334,5
2701,67335,5
2701,67338,5
2701,67356,5
2702,67359,0
2702,67361,0
2702,67362,0
2703,67375,1
2704,67376,3
2704,67377,3
2705,67386,6
2705,67387,6
2705,67388,6
2705,67389,6
2705,67390,6
2705,67391,6
2705,67392,6
2705,67393,6
2705,67394,6
2705,67395,6
2705,67396,6
2705,67397,6
2705,67398,6
2705,67400,6
2705,67401,6
2705,67402,6
2705,67403,6
2705,67404,6
2705,67405,6
2705,67406,6
2705,67407,6
2705,67408,6
2705,67411,6
2705,67413,6
2705,67414,6
2705,67415,6
2705,67416,6
2705,67417,6
2705,67422,6
2705,67423,6
2705,67424,6
2705,67426,6
2705,67427,6
2705,67429,6
2705,67432,6
2705,67433,6
2705,67435,6
2705,67436,6
2705,67438,6
2705,67441,6
2705,67442,6
2705,67444,6
2705,67445,6
2705,67446,6
2705,67447,6
2705,67448,6
2705,67449,6
2705,67450,6
2705,67457,6
2705,67459,6
2705,67460,6
2705,67461,6
2705,67463,6
2705,67464,6
2705,67465,6
2705,67467,6
2705,67469,6
2705,67470,6
2705,67471,6
2705,67472,6
2707,67517,2
2707,67519,2
2708,67521,2
2709,67522,6
2709,67523,6
2709,67524,6
2709,67525,6
2709,67526,6
2709,67527,6
2709,67528,6
2709,67529,6
2709,67530,6
2709,67531,6
2709,67532,6
2709,67533,6
2709,67534,6
2709,67535,6
2709,67536,6
2709,67537,6
2709,67538,6
2709,67542,6
2709,67544,6
2709,67545,6
2709,67546,6
2709,67548,6
2709,67549,6
2709,67550,6
2709,67552,6
2709,67555,6
2709,67556,6
2709,67557,6
2709,67558,6
2709,67562,6
2709,67563,6
2709,67567,6
2709,67568,6
2709,67569,6
2709,67570,6
2709,67571,6
2709,67572,6
2709,67575,6
2709,67576,6
2709,67578,6
2709,67579,6
2709,67583,6
2709,67584,6
2709,67585,6
2709,67588,6
2709,67589,6
2709,67591,6
2709,67594,6
2709,67595,6
2709,67600,6
2709,67602,6
2709,67603,6
2709,67604,6
2709,67608,6
2709,67612,6
2709,67613,6
2709,67615,6
2709,67620,6
2710,67623,2
2710,67624,2
2710,67626,2
2710,67627,2
2710,67628,2
2710,67630,2
2710,67631,2
2710,67632,2
2710,67634,2
2710,67638,2
2710,67641,2
2710,67643,2
2710,67653,2
2710,67655,2
2710,67656,2
2710,67663,2
2710,67665,2
2710,67668,2
2710,67671,2
2710,67674,2
2711,67678,1
2711,67679,1
2713,67696,0
2714,67697,4
2714,67698,4
2714,67699,4
2714,67702,4
2714,67703,4
2714,67704,4
2714,67707,4
2714,67711,4
2714,67715,4
2715,67729,1
2715,67730,1
2715,67733,1
2715,67737,1
2715,67750,1
2716,67752,2
2716,67753,2
2716,67757,2
2716,67764,2
2716,67765,2
2716,67780,2
2718,67864,3
2718,67865,3
2718,67866,3
2718,67868,3
2718,67869,3
2718,67870,3
2718,67872,3
2718,67873,3
2718,67874,3
2718,67875,3
2718,67876,3
2718,67879,3
2718,67880,3
2718,67881,3
2718,67882,3
2718,67883,3
2718,67884,3
2718,67885,3
2718,67888,3
2718,67890,3
2718,67894,3
2718,67898,3
2718,67900,3
2718,67901,3
2718,67902,3
2718,67910,3
2719,67914,7
2719,67915,7
2719,67916,7
2719,67917,7
2719,67920,7
2719,67921,7
2719,67922,7
2719,67923,7
2719,67924,7
2719,67925,7
2719,67934,7
2719,67935,7
2719,67936,7
2719,67945,7
2719,67947,7
2719,67953,7
2719,67961,7
2719,67967,7
2719,67977,7
2719,67980,7
2719,67990,7
2720,67995,1
2720,67996,1
2720,67997,1
2720,68000,1
2721,68004,2
2721,68005,2
2721,68007,2
2721,68011,2
2721,68013,2
2722,68026,6
2722,68028,6
2722,68029,6
2722,68030,6
2722,68031,6
2722,68034,6
2722,68038,6
2722,68039,6
2722,68040,6
2722,68044,6
2722,68047,6
2722,68048,6
2722,68049,6
2722,68051,6
2722,68056,6
2722,68072,6
2722,68078,6
2722,68080,6
2722,68087,6
2723,68089,6
2723,68091,6
2723,68092,6
2723,68093,6
2723,68094,6
2723,68096,6
2723,68097,6
2723,68098,6
2723,68101,6
2723,68106,6
2723,68109,6
2723,68110,6
2723,68113,6
2723,68114,6
2724,68125,1
2724,68126,1
2727,68135,0
2728,68136,2
2729,68147,0
2730,68148,4
2730,68149,4
2730,68150,4
2730,68151,4
2730,68152,4
2730,68154,4
2730,68155,4
2730,68156,4
2730,68157,4
2730,68159,4
2730,68161,4
2730,68176,4
2730,68177,4
2730,68180,4
2730,68198,4
2730,68199,4
2732,68238,3
2732,68240,3
2732,68242,3
2732,68243,3
2732,68245,3
2732,68246,3
2733,68268,2
2734,68269,4
2734,68270,4
2734,68271,4
2734,68272,4
2734,68273,4
2734,68275,4
2734,68276,4
2734,68277,4
2734,68278,4
2734,68282,4
2735,68287,5
2735,68288,5
2735,68290,5
2735,68291,5
2735,68292,5
2735,68296,5
2735,68297,5
2735,68298,5
2735,68301,5
2735,68304,5
2735,68313,5
2735,68316,5
2736,68318,3
2736,68319,3
2736,68320,3
2737,68328,3
2739,68418,1
2740,68419,3
2740,68420,3
2741,68424,4
2741,68425,4
2741,68427,4
2741,68429,4
2741,68430,4
2741,68437,4
2741,68439,4
2741,68444,4
2741,68451,4
2742,68456,3
2742,68457,3
2742,68458,3
2742,68459,3
2742,68460,3
2742,68461,3
2742,68463,3
2742,68464,3
2742,68465,3
2742,68466,3
2742,68468,3
2742,68469,3
2742,68470,3
2742,68471,3
2742,68472,3
2742,68479,3
2742,68480,3
2742,68482,3
2742,68484,3
2742,68485,3
2742,68489,3
2742,68492,3
2742,68493,3
2742,68494,3
2742,68495,3
2742,68497,3
2742,68498,3
2742,68502,3
2742,68503,3
2742,68504,3
2742,68515,3
2742,68524,3
2743,68531,2
2743,68532,2
2743,68533,2
2743,68534,2
2743,68535,2
2743,68537,2
2743,68539,2
2743,68543,2
2743,68559,2
2744,68587,0
2744,68590,0
2744,68591,0
2745,68604,1
2748,68806,5
2748,68807,5
2748,68809,5
2748,68810,5
2748,68811,5
2748,68813,5
2748,68815,5
2748,68820,5
2748,68821,5
2748,68823,5
2748,68824,5
2748,68827,5
2748,68833,5
2748,68846,5
2748,68848,5
2748,68850,5
2748,68854,5
2748,68857,5
2748,68869,5
2748,68873,5
2748,68878,5
2751,68985,4
2751,68986,4
2751,68987,4
2751,68988,4
2751,68989,4
2751,68990,4
2751,68992,4
2751,68996,4
2751,68997,4
2751,68998,4
2751,68999,4
2751,69001,4
2751,69002,4
2751,69008,4
2751,69009,4
2751,69010,4
2751,69012,4
2751,69014,4
2751,69015,4
2751,69016,4
2751,69017,4
2751,69018,4
2751,69019,4
2751,69020,4
2751,69026,4
2751,69028,4
2751,69029,4
2752,69033,2
2754,69042,3
2754,69044,3
2754,69046,3
2755,69051,2
2756,69053,1
2757,69054,2
2758,69066,0
2759,69067,4
2759,69069,4
2759,69071,4
2760,69092,2
2761,69093,2
2762,69094,1
2762,69096,1
2762,69098,1
2766,69177,2
2766,69178,2
2766,69181,2
2766,69184,2
2767,69190,3
2768,69191,2
2768,69192,2
2768,69195,2
2768,69196,2
2768,69198,2
2768,69201,2
2768,69202,2
2768,69211,2
