molecule_id,index,smi1,smi2,smi3,rmsd1,rmsd2,rmsd3,mmffenergy
27,1455,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11046931369729357,7.015432852479818e-05,0.1104662974517311,79.26541132516923
27,1456,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.5250548938145012,0.4776913799324631,0.07896297727624102,77.96847346157068
27,1457,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.08422514887613962,6.365513244141742e-05,0.08420164477763402,79.26045687385658
27,1458,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.16504757264270686,8.225050673189633e-05,0.16508225687429534,71.9675343641768
27,1459,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.37937042319669834,9.202292437856754e-05,0.37932978457665883,79.41591402658595
27,1460,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.08816548000996895,0.0003842736936279717,0.08835815871578513,79.75609000640345
27,1461,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.5131691492528073,0.0001298399073607121,0.5130859042463778,81.96569888302548
27,1462,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.7432652645199155,9.28401679848364e-05,0.7432095929032734,78.1915917618037
27,1463,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.10607439607212688,6.591133061009438e-05,0.10606143885793978,81.18741863449561
27,1464,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11802393415079089,6.577655689643355e-05,0.11800877831540948,74.9906947548331
27,1465,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.15743478650588572,8.13460738465903e-05,0.1574604298156399,83.32680351429218
27,1466,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.1340017692273847,7.306618041762661e-05,0.13400614250304346,75.85803071059567
27,1467,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.14481157311409462,7.919275074366847e-05,0.1448169811105131,76.642092555966
27,1468,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.1190523427900774,0.00016495109385633355,0.1191592739357713,81.31170309069299
27,1469,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.14092837772692976,6.14687028504438e-05,0.1409376447552195,81.29956693929512
27,1470,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.17859150790467493,0.00010014774924191867,0.1785429460399835,79.88332558415266
27,1471,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.98874296947518,0.990834079126134,0.06997483016023436,80.62473895105452
27,1472,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.06637609969517604,7.368465828173047e-05,0.06640655558456554,78.27742895617067
27,1473,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.09766155038840274,7.936864128026464e-05,0.09766611494933551,79.47209362992416
27,1474,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.18080315204899503,0.00017332712065947403,0.1806412108746514,74.65721428954785
27,1475,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.322391944821341,8.874255453043058e-05,0.3223617782640447,81.88340415073749
27,1477,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11777642822491483,9.48020038795529e-05,0.1178255156354794,74.5198263899347
27,1478,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.09490136028719302,5.1127874931859446e-05,0.09488340545983248,74.77606965731066
27,1479,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.13390253859882592,9.095019673347161e-05,0.13392806412218472,77.44139063275999
27,1480,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.10400766283880089,5.554827302164407e-05,0.10399911591628307,77.73749747412748
27,1482,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.12220193463972727,8.513121656494859e-05,0.1222065943474152,79.45774275932138
27,1483,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.07410450139199165,0.0034226498022830805,0.07446181161509234,87.18139288554701
27,1484,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11478988821323877,0.0001085165139645728,0.11473035010848134,85.33657459939192
27,1485,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.05658720160427737,6.619475227901433e-05,0.05659074145696148,76.30514551220986
27,1486,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.3244813945830645,9.547735240925298e-05,0.3245134434377307,81.02833501723528
27,1487,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.24360845135153011,0.00021810264842508893,0.24369065955865113,81.58174052579547
27,1488,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.08341151340397805,0.0006247633960166325,0.08313007892260439,76.35299540273287
27,1489,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.14173950509534308,6.962868110490318e-05,0.14174550839890723,79.44782647116519
27,1493,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.8289384205743201,0.7300346007338316,0.13462030424431543,87.78935329293108
27,1494,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.10574052718733332,8.241065487193755e-05,0.10573013306996068,83.79710215963021
27,1495,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.05169856663502406,0.00017353215359862894,0.051735307600991175,80.80563779082019
27,1497,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.46594019273095066,9.84541589647056e-05,0.46596522202910967,96.52450860219635
27,1498,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.10200263687444042,0.00011409693488057229,0.10203518443189415,79.57477306247748
27,1499,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.9720148644629524,0.8617011843459207,0.22423471819640708,82.11488433540211
27,1500,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.25699788120041234,0.00010264861277469624,0.2569308663992123,87.0285615850651
27,1502,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.8645425882112798,1.0419293497477347,1.1028627817063656,80.9543396307241
27,1503,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.4887916719240542,0.4895761125256005,0.1182415616874297,81.05703889993475
27,1504,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.0937274563498741,6.453228683634822e-05,0.09370836451925284,81.38119681546655
27,1505,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.13167324964767294,0.00015167143908345,0.131669321147426,79.11323614380464
27,1506,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11506328237016213,9.750369927217283e-05,0.11506687417759251,78.30019701816339
27,1507,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.1516351786727626,8.49790463350613e-05,0.1516589027301778,82.06009076489522
27,1508,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.1457830110508883,0.00012611329750415065,0.14576558671498693,75.36457393188425
27,1509,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.18085691802084264,6.742362491022576e-05,0.18083384110381331,81.20083536331909
27,1510,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.17468550823814855,9.888971846526999e-05,0.1746654068779245,83.84821585058276
27,1511,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.14533172348826057,7.698623985685313e-05,0.14536463172625813,88.85172786975839
27,1512,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.2603089195648126,7.433043561490546e-05,0.26030258248141297,78.83459014241194
27,1513,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.054652738631400126,0.00023996685974556544,0.05467913239683818,77.74200175497965
27,1514,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.12510558687544934,7.556291073075037e-05,0.12513085628990298,84.52472807882452
27,1515,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.07211856176002808,9.7887318744062e-05,0.07210695170086903,80.3803138406802
27,1516,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.1255435654924677,7.603465629901711e-05,0.12554016257737313,76.2938615566731
27,1517,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.14673058149286647,7.191673879891852e-05,0.14670900806041468,78.78960307170486
27,1518,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.08267020767477405,0.0006793377524507492,0.08261244974792177,73.42964240949422
27,1519,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.18428354237778324,0.1714791717747583,0.2458258216488265,85.65107787674606
27,1520,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.06653285073718103,7.453388205300639e-05,0.06653964109118699,78.89074340620542
27,1521,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.10969990936173783,8.461009350370356e-05,0.10972313297975554,81.37563277832328
27,1522,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.12879950640621576,9.200248154463922e-05,0.12883717349864524,77.0285012651346
27,1523,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.4582684118246016,0.00019999475018889117,0.4581480066300719,77.56181117129732
27,1524,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.09422489664096817,0.0002377328059161075,0.09421877908439269,87.43841753630939
27,1525,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.08511629817065264,5.1824964979741164e-05,0.08511486619499603,81.41075193849458
27,1526,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.8667473695702198,0.8886292053203985,0.08696305440206972,79.48547307373698
27,1527,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.11883003586036853,6.265048514333073e-05,0.11881338660467204,82.43109017927054
27,1528,[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])C([H])(O[H])C([H])([H])O[H],0.061791417782158874,8.513781758564499e-05,0.06178751496348123,90.31293494199682
